,index,date,symbol,filing_date,accepted_date,period,net_revenue,cost_of_sales,gross_profit_margin_non,gross_profit_margin_ratio,r_n_d,g_n_a,s_n_m,other_income,total_opex,cost_expenses,interest_expense,d_n_a,ebitda_non,ebitda_margin,operating_income,operating_margin,total_other_income,pretax_income_non,pretax_income_margin,income_tax_expense,net_income,profit_margin,eps_non,eps_diluted,shares_outstanding_non,shares_outstanding_diluted,sec_filing_link,sec_statement_link,cash_non,short_term_investments,cash_n_short_term_investments,inventory,other_current_assets,total_current_assets,pp_n_e,goodwill,intangible_assets,goodwill_n_intangible_assets,long_term_investments,tax_assets,other_assets,total_assets,accounts_payable,short_term_debt,income_tax_payables,deferred_revenue,other_current_liabilities,total_current_liabilities,long_term_debt,deferred_revenue_non_current,deferred_tax_liabilities_non_current,other_non_current_liabilities,total_non_current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comprehensive_income,other_se,total_se,total_l_se,total_investments,total_debt,net_debt,deferred_income_tax,sbc,change_in_working_capital,accounts_receivable,other_working_capital,other_non_cash_items,net_cash_by_operating_activities,investments_in_pp_n_e,acquisitions_net,purchase_of_investments,sales_maturities_of_investments,other_investing_activities,net_cash_used_for_investing_activities,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activities,net_cash_used_provided_by_financing_activities,effect_of_fx_rate_changes_on_cash,net_change_in_cash,cash_at_end_of_period,cash_at_beginning_of_period,operating_cash_flow,capex,free_cash_flow,QQ-YYYY,Year,ffo_math,book_value_math,ebit_math,working_capital_math,quick_assets_math,quick_ratio_math,Debt Coverage
349,0.0,2015-09-30,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
353,0.0,2015-09-30,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
381,0.0,2015-09-30,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
357,0.0,2015-09-30,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
377,0.0,2015-09-30,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
361,0.0,2015-09-30,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
373,0.0,2015-09-30,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
365,0.0,2015-09-30,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
369,0.0,2015-09-30,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
344,0.0,2015-12-31,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
348,0.0,2015-12-31,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
380,0.0,2015-12-31,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
324,0.0,2015-12-31,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
376,0.0,2015-12-31,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
372,0.0,2015-12-31,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,FY,58428750000.0,35022250000.0,23406500000.0,0.10014975,2016750000.0,3582250000.0,0.0,321250000.0,5599000000.0,40621250000.0,183250000.0,2814250000.0,21126250000.0,0.09039325,17807500000.0,0.07619325,-225750000.0,18128750000.0,0.07756775,4780250000.0,13348500000.0,0.0571145,0.576055,0.576055,5793069000.0,5793069000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm,5280000000.0,5120250000.0,10400250000.0,587250000.0,3771250000.0,22344500000.0,5617750000.0,1279000000.0,973250000.0,2252250000.0,41016250000.0,6015500000.0,5126750000.0,72586250000.0,8872500000.0,2124750000.0,0.0,2235000000.0,2488000000.0,20152500000.0,13332250000.0,906000000.0,0.0,3247250000.0,22595000000.0,3247250000.0,42747500000.0,6854000000.0,23071000000.0,-86250000.0,77000000.0,29838750000.0,72586250000.0,46136500000.0,16082000000.0,10802000000.0,345500000.0,896500000.0,921250000.0,152750000.0,2192000000.0,896500000.0,20316500000.0,-2811750000.0,-85750000.0,-8813250000.0,3634500000.0,-5992250000.0,-14068500000.0,-374750000.0,135750000.0,-8677500000.0,-2890250000.0,7138750000.0,-4429000000.0,0.0,1819000000.0,5280000000.0,3461000000.0,20316500000.0,-2872000000.0,17444500000.0,FY-2015,2015,8086500000.0,29838750000.0,18312000000.0,2192000000.0,10553000000.0,1.079630318819005,1.5238613137317407
